50262,RONALD REAGAN UCLA MEDICAL CENTER,False
50280,MERCY MEDICAL CENTER REDDING,False
50290,SAINT JOHNS HEALTH CENTER,False
50291,SUTTER MEDICAL CENTER OF SANTA ROSA,False
50295,MERCY HOSPITAL,True
50308,EL CAMINO HOSPITAL,True
50309,SUTTER ROSEVILLE MEDICAL CENTER,False
50334,SALINAS VALLEY MEMORIAL HOSPITAL,True
50351,TORRANCE MEMORIAL MEDICAL CENTER,False
50360,MARIN GENERAL HOSPITAL,True
50380,GOOD SAMARITAN HOSPITAL,True
50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,False
50390,HEMET VALLEY MEDICAL CENTER,False
50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,True
50396,SANTA BARBARA COTTAGE HOSPITAL,True
50424,SCRIPPS GREEN HOSPITAL,True
50438,HUNTINGTON MEMORIAL HOSPITAL,True
50441,STANFORD HOSPITAL,True
50464,DOCTORS MEDICAL CENTER,False
50481,WEST HILLS HOSPITAL & MEDICAL CENTER,True
50485,LONG BEACH MEMORIAL MEDICAL CENTER,False
50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,False
50516,MERCY SAN JUAN MEDICAL CENTER,False
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,True
50551,LOS ALAMITOS MEDICAL CENTER,False
50557,MEMORIAL  MEDICAL CENTER,False
50573,EISENHOWER MEDICAL CENTER,False
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,False
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,False
50625,CEDARS-SINAI MEDICAL CENTER,False
50701,SOUTHWEST HEALTHCARE SYSTEM,False
50732,FRESNO HEART AND SURGICAL HOSPITAL,True
50757,ALVARADO HOSPITAL MEDICAL CENTER,True
50761,PROVIDENCE TARZANA MEDICAL CENTER,False
50764,SHASTA REGIONAL MEDICAL CENTER,False
60001,NORTH COLORADO MEDICAL CENTER,False
60013,MERCY REGIONAL MEDICAL CENTER,False
60014,PRESBYTERIAN/ST LUKES MEDICAL CENTER,False
60020,PARKVIEW MEDICAL CENTER INC,False
60022,MEMORIAL HOSPITAL CENTRAL,True
60023,ST MARYS HOSPITAL AND MEDICAL CENTER,True
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,False
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,True
60100,MEDICAL CENTER OF AURORA THE,False
60119,MEDICAL CENTER OF THE ROCKIES,False
70001,HOSPITAL OF ST RAPHAEL,True
70002,ST FRANCIS HOSPITAL & MEDICAL CENTER,True
70010,BRIDGEPORT HOSPITAL,True
70012,ROCKVILLE GENERAL HOSPITAL,True
70016,SAINT MARYS HOSPITAL,True
70017,MIDSTATE MEDICAL CENTER,False
70018,GREENWICH HOSPITAL ASSOCIATION,True
70020,MIDDLESEX HOSPITAL,True
70022,YALE-NEW HAVEN HOSPITAL,True
70024,WILLIAM W BACKUS HOSPITAL,True
70025,HARTFORD HOSPITAL,True
70028,ST VINCENTS MEDICAL CENTER,False
70033,DANBURY HOSPITAL,True
70034,NORWALK HOSPITAL ASSOCIATION,True
70035,HOSPITAL OF CENTRAL CONNECTICUT THE,True
80001,CHRISTIANA CARE HEALTH SERVICES INC.,False
80004,BAYHEALTH - KENT GENERAL HOSPITAL,True
80007,BEEBE MEDICAL CENTER,False
90001,GEORGE WASHINGTON UNIV HOSPITAL,True
90004,GEORGETOWN UNIVERSITY HOSPITAL,True
90011,WASHINGTON HOSPITAL CENTER,True
100002,BETHESDA MEMORIAL HOSPITAL,True
100006,ORLANDO HEALTH,False
100007,FLORIDA HOSPITAL,True
100012,LEE MEMORIAL HOSPITAL,True
100017,HALIFAX HEALTH MEDICAL CENTER,False
100018,NAPLES COMMUNITY HOSPITAL,True
100019,HOLMES REGIONAL MEDICAL CENTER,False
100023,CITRUS MEMORIAL HOSPITAL,True
100025,SACRED HEART HOSPITAL,True
100026,BAY MEDICAL CENTER,False
100028,PARRISH MEDICAL CENTER,False
100034,MOUNT SINAI MEDICAL CENTER,False
100035,MANATEE MEMORIAL HOSPITAL,True
100038,MEMORIAL REGIONAL HOSPITAL,True
100040,ST VINCENTS MEDICAL CENTER,False
100044,MARTIN MEMORIAL MEDICAL CENTER,False
100046,FLORIDA HOSPITAL ZEPHYRHILLS,True
100047,CHARLOTTE REGIONAL MEDICAL CENTER,False
100049,HIGHLANDS REGIONAL MEDICAL CENTER,False
100052,WINTER HAVEN HOSPITAL,True
100057,FLORIDA HOSPITAL WATERMAN,True
100062,MUNROE REGIONAL MEDICAL CENTER,False
100067,ST ANTHONYS HOSPITAL,True
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,True
100070,VENICE REGIONAL MEDICAL CENTER,False
100071,BROOKSVILLE REGIONAL HOSPITAL,True
100072,FLORIDA HOSPITAL FISH MEMORIAL,True
100073,HOLY CROSS HOSPITAL INC,True
100075,ST JOSEPHS HOSPITAL,True
100077,PEACE RIVER REGIONAL MEDICAL CENTER,False
100084,LEESBURG REGIONAL MEDICAL CENTER,False
100087,SARASOTA MEMORIAL HOSPITAL,True
100088,BAPTIST MEDICAL CENTER,False
100090,FLAGLER HOSPITAL,True
100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,False
100093,BAPTIST HOSPITAL,True
100099,LAKE WALES MEDICAL CENTER,False
100105,INDIAN RIVER MEDICAL CENTER,False
100109,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,True
100110,OSCEOLA REGIONAL MEDICAL CENTER,False
100113,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA,True
100118,FLORIDA HOSPITAL FLAGLER,True
100127,MORTON PLANT HOSPITAL,True
100128,TAMPA GENERAL HOSPITAL,True
100131,AVENTURA HOSPITAL AND MEDICAL CENTER,True
100135,TALLAHASSEE MEMORIAL HEALTHCARE,False
100151,MAYO CLINIC,False
100154,SOUTH MIAMI HOSPITAL INC,True
100157,LAKELAND REGIONAL MEDICAL CENTER,False
100161,CENTRAL FLORIDA REGIONAL HOSPITAL,True
100166,DOCTORS HOSPITAL OF SARASOTA,True
100168,BOCA RATON REGIONAL HOSPITAL,True
100173,FLORIDA HOSPITAL TAMPA,True
100176,PALM BEACH GARDENS MEDICAL CENTER,False
100179,MEMORIAL HOSPITAL JACKSONVILLE,True
100191,MEDICAL CENTER OF TRINITY,False
100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,False
100211,PASCO REGIONAL MEDICAL CENTER,False
100212,OCALA REGIONAL MEDICAL CENTER,False
100213,BLAKE MEDICAL CENTER,False
100217,SEBASTIAN RIVER MEDICAL CENTER,False
100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,False
100223,FORT WALTON BEACH MEDICAL CENTER,False
100226,ORANGE PARK MEDICAL CENTER,False
100231,WEST FLORIDA HOSPITAL,True
100232,PUTNAM COMMUNITY MEDICAL CENTER,False
100236,FAWCETT MEMORIAL HOSPITAL,True
100238,NORTHSIDE HOSPITAL,True
100242,GULF COAST MEDICAL CENTER,False
100243,BRANDON REGIONAL HOSPITAL,True
100244,CAPE CORAL HOSPITAL,True
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,False
100248,LARGO MEDICAL CENTER,False
100253,JUPITER MEDICAL CENTER,False
100256,REGIONAL MEDICAL CENTER BAYONET POINT,False
100258,DELRAY MEDICAL CENTER,False
100260,ST LUCIE MEDICAL CENTER,False
100264,OAK HILL HOSPITAL,True
100265,MEASE COUNTRYSIDE HOSPITAL,True
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,False
100290,VILLAGES REGIONAL HOSPITAL THE,True
110003,SATILLA REGIONAL MEDICAL CENTER,False
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,True
110010,EMORY UNIVERSITY HOSPITAL,True
110011,TANNER MEDICAL CENTER - CARROLLTON,False
110016,WEST GEORGIA MEDICAL CENTER,False
110028,UNIVERSITY HOSPITAL,True
110029,NORTHEAST GEORGIA MEDICAL CENTER INC,False
110030,CARTERSVILLE MEDICAL CENTER,False
110031,SPALDING REGIONAL MEDICAL CENTER,False
110035,WELLSTAR KENNESTONE HOSPITAL,True
110036,MEMORIAL HEALTH UNIV MED CEN INC,False
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,True
110043,ST JOSEPHS HOSPITAL - SAVANNAH,True
110054,FLOYD MEDICAL CENTER,False
110074,ATHENS REGIONAL MEDICAL CENTER,False
110076,DEKALB MEDICAL CENTER,False
110082,SAINT JOSEPHS HOSPITAL OF ATLANTA INC,True
110083,PIEDMONT HOSPITAL,True
110087,GWINNETT MEDICAL CENTER,False
110107,MEDICAL CENTER OF CENTRAL GEORGIA,False
110122,SOUTH GEORGIA MEDICAL CENTER,False
110125,FAIRVIEW PARK HOSPITAL,True
110129,ST FRANCIS HOSPITAL INC,True
110143,WELLSTAR COBB HOSPITAL,True
110164,COLISEUM MEDICAL CENTER,False
110168,REDMOND REGIONAL MEDICAL CENTER,False
110177,DOCTORS HOSPITAL,True
110191,HENRY MEDICAL CENTER INC,False
110215,PIEDMONT FAYETTE HOSPITAL,True
120001,THE QUEENS MEDICAL CENTER,False
130002,ST LUKES MAGIC VALLEY RMC,False
130006,ST LUKES REGIONAL MEDICAL CENTER,False
130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,False
130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,False
130028,PORTNEUF MEDICAL CENTER,False
130049,KOOTENAI MEDICAL CENTER,False
140007,PROVENA ST JOSEPH MEDICAL CENTER,False
140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,True
140010,EVANSTON HOSPITAL,True
140013,PROCTOR HOSPITAL,True
140015,BLESSING HOSPITAL,True
140029,COPLEY MEMORIAL HOSPITAL,True
140030,SHERMAN HOSPITAL,True
140040,GALESBURG COTTAGE HOSPITAL,True
140043,CGH MEDICAL CENTER,False
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,False
140053,ST JOHNS HOSPITAL,True
140054,MACNEAL  HOSPITAL,True
140062,PALOS COMMUNITY HOSPITAL,True
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,True
140067,SAINT FRANCIS MEDICAL CENTER,False
140080,RHC ST FRANCIS HOSPITAL,True
140091,CARLE FOUNDATION HOSPITAL,True
140113,PROVENA COVENANT MEDICAL CENTER- URBANA,False
140114,SWEDISH COVENANT HOSPITAL,True
140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,True
140117,RESURRECTION MEDICAL CENTER,False
140119,RUSH UNIVERSITY MEDICAL CENTER,False
140127,BROMENN HEALTHCARE,False
140135,DECATUR MEMORIAL HOSPITAL,True
140148,MEMORIAL MEDICAL CENTER,False
140162,ST JOSEPH MEDICAL CENTER,False
140164,MEMORIAL HOSPITAL OF CARBONDALE,True
140166,ST MARYS HOSPITAL,True
140172,FRANCISCAN ST JAMES HEALTH,False
140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,True
140184,HEARTLAND REGIONAL MEDICAL CENTER,False
140185,MEMORIAL HOSPITAL,True
140186,RIVERSIDE MEDICAL CENTER,False
140187,ST ELIZABETH HOSPITAL,True
140189,SARAH BUSH LINCOLN HEALTH CENTER,False
140191,INGALLS MEMORIAL HOSPITAL,True
140200,ELMHURST MEMORIAL HOSPITAL,True
140202,ADVOCATE CONDELL MEDICAL CENTER,False
140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,True
140209,METHODIST MEDICAL CENTER OF ILLINOIS,False
140211,DELNOR COMMUNITY HOSPITAL,True
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,True
140228,SWEDISH AMERICAN HOSPITAL,True
140231,EDWARD HOSPITAL,True
140233,SAINT ANTHONY MEDICAL CENTER,False
140239,ROCKFORD MEMORIAL HOSPITAL,True
140252,NORTHWEST COMMUNITY HOSPITAL,True
140258,ALEXIAN BROTHERS MEDICAL CENTER,False
140280,TRINITY ROCK ISLAND,False
140281,NORTHWESTERN MEMORIAL HOSPITAL,True
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,True
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,True
150002,METHODIST HOSPITALS INC,True
150009,CLARK MEMORIAL HOSPITAL,True
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,False
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,False
150017,LUTHERAN HOSPITAL OF INDIANA,True
150018,ELKHART GENERAL HOSPITAL,True
150021,PARKVIEW REGIONAL MEDICAL CENTER,False
150023,UNION HOSPITAL INC,True
150026,IU HEALTH GOSHEN HOSPITAL,True
150034,ST MARY MEDICAL CENTER INC,False
150035,PORTER VALPARAISO HOSPITAL,True
150042,GOOD SAMARITAN HOSPITAL,True
150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,True
150046,TERRE HAUTE REGIONAL HOSPITAL,True
150048,REID HOSPITAL & HEALTH CARE SERVICES,True
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,True
150056,INDIANA UNIVERSITY HEALTH,False
150058,MEMORIAL HOSPITAL OF SOUTH BEND,True
150059,RIVERVIEW HOSPITAL,True
150082,DEACONESS HOSPITAL INC,True
150084,ST VINCENT HOSPITAL & HEALTH SERVICES,True
150088,SAINT JOHNS HEALTH SYSTEM,False
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,True
150090,FRANCISCAN ST MARGARET HEALTH - DYER,False
150100,ST MARYS MEDICAL CENTER OF EVANSVILLE INC,False
150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,False
150112,COLUMBUS REGIONAL HOSPITAL,True
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,True
150125,COMMUNITY HOSPITAL,True
150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,False
150128,COMMUNITY HOSPITAL SOUTH,True
150153,ST VINCENT HEART CENTER OF INDIANA LLC,False
150154,INDIANA HEART HOSPITAL THE,True
150162,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,False
150164,MONROE HOSPITAL,True
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,True
150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,True
160016,TRINITY REGIONAL MEDICAL CENTER,False
160033,GENESIS MEDICAL CENTER-DAVENPORT,False
160045,ST LUKES HOSPITAL,True
160047,JENNIE EDMUNDSON HOSPITAL,True
160057,GREAT RIVER MEDICAL CENTER,False
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,True
160064,MERCY MEDICAL CENTER-NORTH IOWA,False
160069,MERCY MEDICAL CENTER-DUBUQUE,False
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,False
160080,MERCY MEDICAL CENTER-CLINTON,False
160082,IOWA METHODIST MEDICAL CENTER,False
160083,MERCY MEDICAL CENTER-DES MOINES,False
160110,ALLEN MEMORIAL HOSPITAL,True
160153,MERCY MEDICAL CENTER-SIOUX CITY,False
170012,SALINA REGIONAL HEALTH CENTER,False
170013,HAYS MEDICAL CENTER,False
170016,ST FRANCIS HEALTH CENTER INC,False
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,False
170040,UNIVERSITY OF KANSAS HOSPITAL,True
170049,OLATHE MEDICAL CENTER,False
170086,STORMONT-VAIL HEALTHCARE,False
170104,SHAWNEE MISSION MEDICAL CENTER,False
170122,VIA CHRISTI HOSPITALS WICHITA INC,True
170123,WESLEY MEDICAL CENTER,False
170142,MERCY REGIONAL HEALTH CENTER,False
170182,MENORAH MEDICAL CENTER,False
170186,KANSAS HEART HOSPITAL,True
170192,GALICHIA HEART HOSPITAL LLC,True
170195,HEARTLAND SURGICAL SPEC HOSPITAL,True
170197,KANSAS MEDICAL CENTER LLC,False
180009,KINGS DAUGHTERS MEDICAL CENTER,False
180010,SAINT JOSEPH HOSPITAL,True
180012,HARDIN MEMORIAL HOSPITAL,True
180013,THE MEDICAL CENTER AT BOWLING GREEN,False
180027,MURRAY-CALLOWAY COUNTY HOSPITAL,True
180035,ST ELIZABETH MEDICAL CENTER NORTH,False
180038,OWENSBORO MEDICAL HEALTH SYSTEM,False
180040,JEWISH HOSPITAL & ST MARYS HEALTHCARE,True
180044,PIKEVILLE MEDICAL CENTER,False
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,False
180051,JENNIE STUART MEDICAL CENTER,False
180067,UNIVERSITY OF KENTUCKY HOSPITAL,True
180088,NORTON HOSPITALS INC,True
180102,LOURDES HOSPITAL,True
180103,CENTRAL BAPTIST HOSPITAL,True
180104,WESTERN BAPTIST HOSPITAL,True
180130,BAPTIST HOSPITAL EAST,True
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,True
190002,LAFAYETTE GENERAL MEDICAL CENTER,False
190004,THIBODAUX REGIONAL MEDICAL CENTER,False
190008,TERREBONNE GENERAL MEDICAL CENTER,False
190015,NORTH OAKS MEDICAL CENTER LLC,False
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,True
190026,RAPIDES REGIONAL MEDICAL CENTER,False
190027,CHRISTUS ST PATRICK HOSPITAL,True
190036,OCHSNER FOUNDATION HOSPITAL,True
190039,WEST JEFFERSON MEDICAL CENTER,False
190040,SLIDELL MEMORIAL HOSPITAL AND MEDICAL CENTER,True
190041,CHRISTUS SCHUMPERT HEALTH SYSTEM,False
190045,ST TAMMANY PARISH HOSPITAL,True
190046,TOURO INFIRMARY,False
190060,LAKE CHARLES MEMORIAL HOSPITAL,True
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,False
190065,BATON ROUGE GENERAL MEDICAL CENTER,False
190102,OUR LADY OF LOURDES REGIONAL MEDICAL CENTER INC,False
190111,WILLIS KNIGHTON MEDICAL CENTER,False
190125,ST FRANCIS MEDICAL CENTER,False
190146,EAST JEFFERSON GENERAL HOSPITAL,True
190160,GLENWOOD REGIONAL MEDICAL CENTER,False
190177,LAKEVIEW REGIONAL MEDICAL CENTER,False
190205,THE REGIONAL MEDICAL CENTER OF ACADIANA,False
190250,LOUISIANA MEDICAL CENTER AND HEART HOSPITAL LLC,True
190263,HEART HOSPITAL OF LAFAYETTE,True
200009,MAINE MEDICAL CENTER,False
200024,CENTRAL MAINE MEDICAL CENTER,False
200033,EASTERN MAINE MEDICAL CENTER,False
210001,MERITUS MEDICAL CENTER,False
210004,HOLY CROSS HOSPITAL,True
210005,FREDERICK MEMORIAL HOSPITAL,True
210007,SAINT JOSEPH MEDICAL CENTER,False
210008,MERCY MEDICAL CENTER INC,False
210009,JOHNS HOPKINS HOSPITAL THE,True
210011,SAINT AGNES HOSPITAL,True
210015,FRANKLIN SQUARE HOSPITAL CENTER,True
210019,PENINSULA REGIONAL MEDICAL CENTER,False
210022,SUBURBAN HOSPITAL,True
210023,ANNE ARUNDEL MEDICAL CENTER,False
210027,WESTERN MARYLAND REGIONAL MEDICAL CENTER,False
210029,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,False
210032,UNION HOSPITAL OF CECIL COUNTY,True
210033,CARROLL HOSPITAL CENTER,True
210043,BALTIMORE WASHINGTON  MEDICAL CENTER,False
210044,GREATER BALTIMORE MEDICAL CENTER,False
210048,HOWARD COUNTY GENERAL HOSPITAL,True
210049,UPPER CHESAPEAKE MEDICAL CENTER,False
210056,GOOD SAMARITAN HOSPITAL,True
210057,SHADY GROVE ADVENTIST HOSPITAL,True
220001,HEALTHALLIANCE HOSPITALS INC,True
220008,STURDY MEMORIAL HOSPITAL,True
220012,CAPE COD HOSPITAL,True
220033,BEVERLY HOSPITAL CORPORATION,True
220035,NORTH SHORE MEDICAL CENTER,False
220046,BERKSHIRE MEDICAL CENTER INC,False
220060,JORDAN HOSPITAL INC,True
220063,LOWELL GENERAL HOSPITAL,True
220071,MASSACHUSETTS GENERAL HOSPITAL,True
220074,SOUTHCOAST HOSPITAL GROUP INC,True
220077,BAYSTATE MEDICAL CENTER,False
220080,HOLY FAMILY HOSPITAL,True
220082,SAINTS  MEDICAL CENTER INC,False
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,False
220100,SOUTH SHORE HOSPITAL,True
220101,NEWTON-WELLESLEY HOSPITAL,True
220110,BRIGHAM AND WOMENS HOSPITAL,True
220111,GOOD SAMARITAN MEDICAL CENTER,False
220116,TUFTS MEDICAL CENTER,False
220126,NORWOOD HOSPITAL,True
220135,FALMOUTH HOSPITAL,True
220163,UMASS MEMORIAL MEDICAL CENTER INC,False
220171,LAHEY CLINIC HOSPITAL,True
220175,METROWEST MEDICAL CENTER,False
220176,ST VINCENT HOSPITAL,True
230004,MERCY HEALTH PARTNERS MERCY CAMPUS,False
230017,BRONSON METHODIST HOSPITAL,True
230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,True
230020,OAKWOOD HOSPITAL AND MEDICAL CENTER,True
230021,LAKELAND HOSPITAL ST JOSEPH,True
230029,ST JOSEPH MERCY OAKLAND,False
230031,ST JOSEPH MERCY PORT HURON,False
230036,ALPENA REGIONAL MEDICAL CENTER,False
230038,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,False
230041,MCLAREN BAY REGION,False
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,False
230047,HENRY FORD MACOMB HOSPITAL,True
230054,MARQUETTE GENERAL HOSPITAL,True
230070,COVENANT MEDICAL CENTER INC,False
230075,BRONSON BATTLE CREEK HOSPITAL,True
230077,ST MARYS OF MICHIGAN MEDICAL CENTER,False
230089,BEAUMONT HOSPITAL GROSSE POINTE,True
230092,ALLEGIANCE HEALTH,False
230097,MUNSON MEDICAL CENTER,False
230104,HARPER UNIVERSITY HOSPITAL,True
230105,NORTHERN MICHIGAN REGIONAL HOSPITAL,True
230117,BORGESS MEDICAL CENTER,False
230130,WILLIAM BEAUMONT HOSPITAL,True
230141,MCLAREN FLINT,False
230146,HENRY FORD WYANDOTTE HOSPITAL,True
230151,BOTSFORD HOSPITAL,True
230156,ST JOSEPH MERCY HOSPITAL,True
230165,ST JOHN HOSPITAL AND MEDICAL CENTER,True
230167,MCLAREN - GREATER LANSING,False
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,True
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,False
230216,PORT HURON HOSPITAL,True
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,False
230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,False
230230,EDWARD W SPARROW HOSPITAL,True
230236,METRO HEALTH HOSPITAL,True
230244,GARDEN CITY HOSPITAL,True
